Selection Name,Provider,Start Time,Course,Market Type,Price,Min Price,Max Price,Stake,Race Date,ComboLabel,ComboRank,ComboProviders,ComboSize,ComboScore
Symbol of Hope,OLD-INC|MatchCGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,MatchY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,MatchGCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,TmrwCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Loco Lobo,TmrwYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|TmrwIJWJGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|TmrwIJWJGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|TmrwIJWJGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,Tmrw6IJGCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,Tmrw6IJGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,JockeySP_Place4_30-50,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Loco Lobo,TmrwGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,TmrwGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,TmrwYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,TmrwY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Loco Lobo,TmrwCYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Loco Lobo,TmrwY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,JockeySP_Win_5-10,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|Speedrankplace,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|Speedrankplace,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,OLD-RED|Tmrw6GYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,TmrwCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,OLD-RED|Tmrw6GYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,HI-AVG|Tmrw6GYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,OLD-RED|Tmrw6CYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|Tmrw6Y,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,Tmrw6CGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,TmrwCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|Tmrw6Y,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,MatchYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,LOSS-CLASS|Tmrw6GYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,Tmrw6CL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,TmrwGCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,TmrwCYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,TmrwCY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,TmrwCGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,TmrwCGYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,TmrwCGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,Tmrw6CL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,OLD-INC|SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|MatchCGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|MatchCGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,LOSS-CLASS|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,OLD-INC|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|TmrwY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|TmrwY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,LOSS-CLASS|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,LO-AVG|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,LOSS-CLASS|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,OLD-RED|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|TmrwCGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwCGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|TmrwCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|TmrwCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|TmrwCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|TmrwCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|TmrwIJYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwIJY,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,HI-AVG|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,TmrwYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,TmrwCY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,TmrwGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,TmrwY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,TmrwGYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,H2H50Plus,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,H2H50Plus,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,H2H50Plus,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,H2H50Plus,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,OLD-RED|Tmrw6GY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwIJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,LOSS-CLASS|Tmrw6GY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|TmrwCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,LOSS-CLASS|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,OLD-RED|SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|TmrwIJY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,TmrwIJCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,Tmrw6IJWJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,Tmrw6IJWJCYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,Tmrw6IJWJCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|TmrwIJYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,MatchCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,MatchCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,MatchG,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,MatchCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,MatchYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,MatchCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,MatchCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,MatchGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,MatchGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,MatchY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,TmrwIJCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,LOSS-CLASS|SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|TmrwIJCGY,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwIJCGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|TmrwIJY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwIJY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,TmrwCGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|TmrwIJCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|TmrwIJCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,Tmrw6IJGCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,LOSS-CLASS|SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,HI-AVG|SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,OLD-RED|SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,TmrwGY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|TmrwCGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|TmrwCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|Tmrw6GYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,Tmrw6GYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,Tmrw6Y,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,Tmrw6GCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,Tmrw6GYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,Tmrw6GY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,Tmrw6CYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|Tmrw6GYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|Tmrw6GY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|Tmrw6GY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|Tmrw6CYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|Tmrw6CYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|Tmrw6YCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|Tmrw6YCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,LOSS-CLASS|Tmrw6CL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,Tmrw6Y,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,Tmrw6CYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,Tmrw6GYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|MatchCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|MatchCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|TmrwCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|Tmrw6Y,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|Tmrw6GCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|Tmrw6GCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,DTmrw6GCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,LO-AVG|Tmrw6CL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,DTmrw6GYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|MatchCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|MatchCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|MatchCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,Tmrw6GY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,Tmrw6YCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,Tmrw6GY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|MatchCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,Tmrw6Y,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|MatchCGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|TmrwGCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|Tmrw6CL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|CourseMatch,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,LOSS-CLASS|Tmrw6GYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,OLD-RED|Tmrw6GY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,HI-AVG|Tmrw6GY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,LOSS-CLASS|Tmrw6GY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,OLD-RED|Tmrw6YCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,HI-AVG|Tmrw6YCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,LOSS-CLASS|Tmrw6YCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,LO-AVG|TmrwCGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LOSS-CLASS|TmrwCGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|TmrwIJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,LO-AVG|TmrwCGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,OLD-INC|TmrwCGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Symbol of Hope,DTmrwCGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,DTmrwCGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,DTmrwCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,DTmrw6CYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|Tmrw6CL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|TmrwYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|TmrwYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|TmrwCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|TmrwCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|TmrwG,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|TmrwG,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|TmrwGCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|TmrwCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,LOSS-CLASS|JockeySP_Place5_30-50,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,OLD-INC|JockeySP_Place5_30-50,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|TmrwCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|TmrwCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|TmrwYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|TmrwYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Loco Lobo,DTmrwCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|TmrwCY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|Tmrw6GY,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|TmrwGY,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,LOSS-CLASS|DTmrw6IJCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,OLD-INC|DTmrw6IJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,LOSS-CLASS|DTmrw6IJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,SpeedrankM,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Some Nightmare,18coursescorelaywin,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Secret Handsheikh,SpeedrankM,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,MatchCGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,MatchGY,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Pearls Edge,MatchGYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,MatchCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Not Just Yet,MatchG,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,OLD-INC|DTmrw6IJCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,LOSS-CLASS|DTmrw6IJCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,OLD-INC|DTmrw6IJCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,LOSS-CLASS|DTmrw6IJCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|DTmrw6IJWJCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|DTmrw6IJWJCYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|DTmrw6IJWJCYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|DTmrwIJWJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|DTmrwIJWJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|DTmrwIJWJCYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|DTmrwIJWJCYCL,15:50,Bath,Place (3),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|DTmrwIJWJCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|DTmrwIJWJCYCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,OLD-RED|DTmrw6IJWJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Savannah Smiles,LOSS-CLASS|DTmrw6IJWJCYCL,15:50,Bath,WIN,1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,OLD-INC|DTmrw6IJGCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,MatchG,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
Kings Gem,LOSS-CLASS|DTmrw6IJGCL,15:50,Bath,Place (4),1.0,1.0,1.0,1.0,2025-09-03,,,,,
